ZipCode,StartMonthJan,StartMonthFeb,StartMonthMar,StartMonthApr,StartMonthMay,StartMonthJun,StartMonthJul,StartMonthAug,StartMonthSept,StartMonthOct,StartMonthNov,StartMonthDec,StartYear2013,StartYear2014,StartYear2015,StartYear2016,StartYear2017,StartHour0,StartHour1,StartHour2,StartHour3,StartHour4,StartHour5,StartHour6,StartHour7,StartHour8,StartHour9,StartHour10,StartHour11,StartHour12,StartHour13,StartHour14,StartHour15,StartHour16,StartHour17,StartHour18,StartHour19,StartHour20,StartHour21,StartHour22,StartHour23,StartDayMon,StartDayTues,StartDayWed,StartDayThurs,StartDayFri,StartDaySat,StartDaySun,depressed_raw,suicidal_thoughts_raw,self_harm_raw,third_party_raw,abuse_physical_raw,abuse_sexual_raw,anxiety_raw,bereavement_raw,bully_raw,eating_raw,family_raw,friend_raw,gender_lgbtq_raw,isolated_raw,medical_raw,other_raw,relationship_raw,stress_raw,substance_abuse_raw,financial_raw,mental_raw,none_raw,work_raw,testing_raw,abuse_emotional_raw,domestic_violence_raw,military_raw,school_raw,election_raw,homeless_raw,homicide_raw,medication_raw,psychiatric_hospitalization_raw,therapist_psychiatrist_raw,sexual_assault_raw,suicidal_desire_raw,suicidal_intent_raw,suicidal_capability_raw,suicidal_timeframe_raw,active_rescue_raw,mandatory_report_raw,Convo_length_min_MEAN,Convo_length_min_MEDIAN,Convo_length_min_MIN,Convo_length_min_MAX,convo,NumConvos_MEAN,NumConvos_MEDIAN,NumConvos_MIN,NumConvos_MAX,FirstToLastConvoMin_MEAN,FirstToLastConvoMin_MEDIAN,FirstToLastConvoMin_MIN,FirstToLastConvoMin_MAX,FirstToLastConvoHours_MEAN,FirstToLastConvoHours_MEDIAN,FirstToLastConvoHours_MIN,FirstToLastConvoHours_MAX,FirstToLastConvoDays_MEAN,FirstToLastConvoDays_MEDIAN,FirstToLastConvoDays_MIN,FirstToLastConvoDays_MAX,actor_meanlength_min,NumIssues_MEAN,NumIssues_MEDIAN,NumIssues_MIN,NumIssues_MAX,abuse_emotional_EVER_SUM,abuse_physical_EVER_SUM,abuse_sexual_EVER_SUM,anxiety_EVER_SUM,bereavement_EVER_SUM,bully_EVER_SUM,depressed_EVER_SUM,domestic_violence_EVER_SUM,eating_EVER_SUM,election_EVER_SUM,family_EVER_SUM,financial_EVER_SUM,friend_EVER_SUM,gender_lgbtq_EVER_SUM,homeless_EVER_SUM,homicide_EVER_SUM,isolated_EVER_SUM,medical_EVER_SUM,medication_EVER_SUM,mental_EVER_SUM,military_EVER_SUM,other_EVER_SUM,psychiatric_hospitalization_EVER_SUM,relationship_EVER_SUM,school_EVER_SUM,self_harm_EVER_SUM,sexual_assault_EVER_SUM,stress_EVER_SUM,substance_abuse_EVER_SUM,suicidal_capability_EVER_SUM,suicidal_desire_EVER_SUM,suicidal_intent_EVER_SUM,suicidal_thoughts_EVER_SUM,suicidal_timeframe_EVER_SUM,therapist_psychiatrist_EVER_SUM,work_EVER_SUM,UndupNumIssues_MEAN,UndupNumIssues_MEDIAN,UndupNumIssues_MIN,UndupNumIssues_MAX,Stigma_MEAN,Stigma_MEDIAN,Stigma_MIN,Stigma_MAX
10803,2,0,6,7,8,11,8,0,0,2,4,5,0,0,7,12,34,3,6,5,7,6,4,1,1,0,0,0,0,0,0,1,0,2,2,4,1,5,0,3,2,10,5,8,11,7,6,6,2,3,1,0,0,0,34,1,0,0,1,2,0,2,2,7,8,13,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,61.0362745073107,58.15,18.25,109.75,53,32.3584905660377,41,1,41,1081017.32326392,1190039.58333337,347580.383333333,1190039.58333337,18016.955387732,19833.9930555561,5793.00638888889,19833.9930555561,750.706474488833,826.416377314837,241.375266203704,826.416377314837,60.3027243563762,1.62264150943396,1,0,4,0,0,0,49,41,0,42,0,0,5,1,0,46,0,0,0,42,41,0,46,0,42,0,49,42,1,0,50,0,0,0,0,42,0,41,0,10.9433962264151,13,1,13,2.8,3,1,5
10805,4,1,1,0,2,2,1,0,3,0,1,3,0,1,1,12,4,2,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,2,2,3,3,1,2,2,5,8,3,2,0,0,0,3,0,0,0,2,0,0,2,1,3,7,3,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,35.365384603158,26.6333333333333,13.9,87.3833333015442,18,1.44444444444444,1,1,3,83965.7800000127,86841.7333333333,79651.8500000318,86841.7333333333,1399.42966666688,1447.36222222222,1327.53083333386,1447.36222222222,58.3095694444533,60.3067592592593,55.3137847222443,60.3067592592593,33.6544444338481,2.44444444444444,2,0,8,1,0,0,3,0,0,10,0,0,0,2,2,0,0,0,0,2,1,1,1,0,3,0,8,0,2,0,3,0,1,3,1,3,1,0,0,2.66666666666667,2,0,8,2.4375,3,1,5
10901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8500000317891,54.8500000317891,54.8500000317891,54.8500000317891,1,1,1,1,1, , , , , , , , , , , , ,54.8500000317891,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3
10927,4,1,3,2,2,6,1,2,0,3,2,4,0,1,3,16,10,1,3,1,2,1,5,1,0,1,0,0,0,0,0,1,3,1,1,0,3,1,2,1,2,1,5,4,9,3,6,2,11,7,3,4,0,0,3,0,1,1,6,3,2,1,0,2,6,3,2,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,4,3,0,0,1,0,57.5051724181778,57.5166666666667,13.6833333333333,111.733333365122,30,1.9,2,1,4,246649.464705873,15960.4333333333,677.900000031789,1027012.31666667,4110.82441176455,266.007222222222,11.2983333338632,17116.8719444444,171.28435049019,11.0836342592593,.470763888910965,713.202997685185,58.3898467489586,2.1,2,0,7,2,0,0,3,0,4,14,0,5,1,10,0,6,3,0,0,2,1,0,0,0,3,0,8,5,8,0,5,3,0,5,3,8,0,0,0,3.3,3,0,7,2.11538461538462,2,1,5
10940,17,35,24,27,16,28,26,13,20,15,16,28,3,14,35,139,74,21,9,29,18,14,15,7,5,3,3,4,3,1,6,11,15,6,12,9,15,9,14,21,15,45,44,38,36,44,25,33,58,47,54,11,3,9,67,7,13,11,39,27,2,20,5,9,62,63,9,3,5,14,10,3,1,0,1,17,0,0,0,2,1,1,1,36,9,8,3,1,0,55.6326811612171,53.9916666507721,3.73333330154419,115.983333365122,265,13.3660377358491,5,1,38,437202.53341626,295185.03333327,98.4499999682109,1097365.16666667,7286.708890271,4919.7505555545,1.64083333280351,18289.4194444444,303.612870427958,204.989606481437,.0683680555334798,762.059143518519,55.938180177356,2.27547169811321,2,0,13,2,3,44,160,43,44,150,0,35,0,110,4,125,50,0,0,136,10,5,53,1,23,1,158,65,93,1,145,49,25,98,28,115,18,5,53,6.98867924528302,6,0,16,2.33898305084746,3,1,5
10941,19,12,9,14,14,7,16,8,10,3,1,18,1,7,35,39,49,6,14,13,15,14,7,5,3,0,0,1,0,2,1,2,6,5,4,4,5,5,5,7,7,22,15,18,21,18,19,18,49,31,25,5,0,0,21,0,1,4,21,11,1,12,2,14,28,17,3,3,10,4,2,1,0,0,0,5,1,0,0,0,0,1,0,26,10,5,0,1,1,55.4600294982438,52.916666730245,8.65,114.983333269755,131,4.53435114503817,3,1,13,218270.242783509,136828.433333333,70.2833333333333,944516.666666667,3637.83737972515,2280.47388888889,1.17138888888889,15741.9444444444,151.576557488548,95.0197453703704,.0488078703703704,655.914351851852,55.572571057189,2.31297709923664,2,0,11,0,0,0,59,0,9,83,0,6,1,55,9,40,1,0,0,32,8,0,30,0,58,0,52,16,56,0,45,11,26,55,33,63,0,5,3,5.77099236641221,6,0,14,2.20183486238532,3,1,5
10950,17,23,18,19,13,27,25,12,12,13,25,12,1,14,43,68,90,10,24,21,23,15,12,4,3,1,4,2,3,2,4,9,6,8,4,8,8,7,10,15,13,36,45,30,30,27,19,29,58,35,24,6,2,5,32,3,8,8,48,25,11,16,3,18,31,33,5,3,5,11,3,2,4,0,1,19,1,2,1,1,0,2,0,29,8,7,2,1,1,50.1435042748084,47.4833333015442,4.26666666666667,113.15,216,6.80092592592593,3,1,25,470192.710472982,481967.95,12.5500000317891,1434624.93333337,7836.54517454971,8032.79916666667,.209166667196486,23910.4155555561,326.522715606238,334.699965277778,.00871527779985357,996.267314814837,51.2460333142101,2.09722222222222,2,0,9,39,20,24,104,4,40,124,0,63,1,117,16,84,35,3,2,64,22,25,47,2,54,0,68,76,49,0,111,29,22,50,23,66,6,31,8,6.61574074074074,4,0,14,2.5130890052356,3,1,5
10952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9833333333333,23.9833333333333,23.9833333333333,23.9833333333333,1,1,1,1,1, , , , , , , , , , , , ,23.9833333333333,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,5,5,5
10954,9,8,9,7,10,13,14,5,5,5,7,10,0,7,17,36,42,11,9,5,4,7,4,4,5,0,1,0,1,2,1,1,1,3,2,4,7,5,9,8,8,11,14,14,20,19,11,13,24,20,13,7,1,2,19,2,1,6,21,16,2,5,0,6,13,13,1,2,1,5,7,3,4,0,0,4,0,1,0,0,0,1,0,12,8,7,4,1,2,51.148731884749,51.8000000476837,4.06666666666667,113.916666666667,102,5.22549019607843,4,1,13,327106.800675682,254412.174999984,1218.75000003179,1297841.95,5451.78001126137,4240.2029166664,20.3125000005298,21630.6991666667,227.157500469224,176.675121527767,.846354166688743,901.279131944444,52.3709573415916,2.11764705882353,2,0,8,20,1,11,34,16,1,70,0,23,0,50,7,39,23,13,0,11,0,0,1,0,27,0,29,6,40,0,44,1,10,37,20,46,10,1,10,5.8921568627451,5,0,13,2.48314606741573,3,1,5
10956,51,32,40,32,32,51,51,14,27,33,46,44,6,34,89,178,146,31,27,37,47,41,29,13,7,7,4,0,5,5,10,16,14,7,20,21,24,17,21,22,28,66,61,77,68,80,45,56,116,97,33,9,3,2,103,9,12,26,82,58,9,48,13,38,80,82,5,2,25,16,8,4,4,0,1,17,1,0,0,1,0,4,1,73,25,20,9,3,2,51.0976190480888,47.8250000158946,4.81666663487752,115.05,453,10.0485651214128,3,1,46,486296.296494058,303958.249999968,11.4499999682109,1499629.25,8104.93827490094,5065.9708333328,.190833332803514,24993.8208333333,337.705761454207,211.082118055533,.00795138886681309,1041.40920138889,51.8588578482606,2.22295805739514,2,0,10,7,15,2,248,45,76,256,0,140,3,219,5,214,49,0,0,176,73,4,134,1,134,0,162,94,111,2,241,26,68,179,76,188,47,10,80,6.81015452538631,5,0,16,2.47208121827411,3,1,5
10958,5,5,3,2,7,3,4,1,5,1,6,6,1,4,5,22,16,6,2,5,2,3,2,1,0,1,1,1,0,1,1,1,0,5,4,2,1,2,1,1,5,11,4,7,8,10,2,6,12,7,2,1,0,0,7,0,4,0,11,5,0,6,4,3,11,8,1,3,0,3,2,1,0,0,0,3,0,0,0,1,1,1,0,6,1,0,0,0,0,55.2079365041521,54.0416666666667,7.46666669845581,115.1,48,2.04166666666667,2,1,5,198423.843589745,124030.866666698,71.9,584607.833333365,3307.06405982908,2067.18111111164,1.19833333333333,9743.46388888942,137.794335826212,86.1325462963184,.0499305555555556,405.977662037059,55.5203309672381,2.0625,1.5,0,7,0,0,0,9,0,6,17,0,0,0,18,5,12,0,0,0,11,8,1,0,0,6,1,14,7,2,0,13,1,0,10,1,13,0,1,2,3.29166666666667,3,0,7,2.65853658536585,3,1,5
10960,2,0,1,0,1,6,3,0,0,0,1,2,0,0,1,8,7,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,1,0,0,2,1,3,2,4,2,2,1,2,1,0,0,0,1,0,0,0,6,2,0,1,0,1,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,54.841666671208,47.8333333333333,3.81666663487752,112.333333365122,16,3.25,3,1,6,193951.322222212,282097.783333333,17658.3999999682,282097.783333333,3232.52203703686,4701.62972222222,294.306666666137,4701.62972222222,134.688418209869,195.901238425926,12.2627777777557,195.901238425926,57.4687500079473,1.6875,1,0,7,0,0,0,6,0,0,1,0,0,0,9,6,7,0,0,0,1,0,0,0,0,1,0,3,0,1,0,7,0,6,6,6,6,0,0,0,4.125,2,0,9,2.76923076923077,3,1,5
10965,1,1,4,5,1,8,3,1,1,7,3,0,0,3,10,9,13,3,8,3,3,0,1,1,0,0,0,1,0,0,2,1,1,3,1,0,2,0,1,1,3,6,4,5,8,6,0,6,7,6,1,4,2,0,4,3,3,1,6,8,1,9,0,1,3,6,1,0,1,3,0,1,0,0,0,2,0,0,0,0,0,1,0,5,4,3,3,0,0,56.8000000042385,61.8916666666667,10.85,102.916666634878,35,2.37142857142857,2,1,5,98025.015079359,36129.85,1912.21666663488,420542.05,1633.75025132265,602.164166666667,31.870277777248,7009.03416666667,68.0729271384438,25.0901736111111,1.32792824071866,292.043090277778,58.5363562124227,2.31428571428571,1,0,13,0,5,0,9,7,11,13,0,1,0,14,0,15,5,0,0,17,0,0,1,0,1,0,3,8,1,0,12,1,5,6,5,6,5,5,0,4.45714285714286,3,0,15,2.55555555555556,3,1,5
10968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5999999682109,77.5999999682109,77.5999999682109,77.5999999682109,1,1,1,1,1, , , , , , , , , , , , ,77.5999999682109,2,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3
10969,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,84.6249999841054,84.6249999841054,63.6499999682109,105.6,2,1,1,1,1, , , , , , , , , , , , ,84.6249999841054,3.5,3.5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.5,3.5,3,4,2,2,1,3
10973,1,2,22,5,19,17,0,0,1,0,0,2,0,58,3,2,6,7,8,9,1,3,0,0,0,0,0,0,0,0,1,2,3,6,2,3,8,1,6,4,5,12,6,11,7,14,6,13,26,20,30,2,3,2,7,2,2,0,5,8,0,2,1,4,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,56.0365497109486,57.1499999682109,4.03333333333333,110.466666666667,69,44.1884057971015,55,1,55,178481.982795672,197393.316666635,7400.9,197393.316666635,2974.6997132612,3289.88861111058,123.348333333333,3289.88861111058,123.945821385884,137.078692129608,5.13951388888889,137.078692129608,56.7192647906547,1.85507246376812,1,0,8,0,55,55,61,55,55,58,0,0,0,59,0,58,0,0,0,57,2,0,0,0,57,0,60,0,59,0,61,55,0,2,0,57,0,0,0,12.5507246376812,15,0,15,1.69387755102041,1,1,5
10977,23,5,7,5,10,6,5,5,5,7,14,9,0,4,24,33,40,9,13,8,6,7,4,4,1,2,2,2,0,3,0,3,3,3,2,5,3,5,3,3,10,15,8,12,18,20,12,16,29,18,7,0,0,2,21,1,4,9,13,6,6,8,4,5,31,14,0,4,4,7,3,1,1,1,0,3,1,1,0,0,1,0,1,13,6,5,1,0,0,51.3437037068826,46.875,8.35000006357829,110.050000031789,101,3.23762376237624,2,1,9,191967.809114588,34604.95,50.3166666666667,1083958.73333333,3199.46348524314,576.749166666667,.838611111111111,18065.9788888889,133.310978551797,24.0312152777778,.0349421296296296,752.74912037037,50.7945578248052,2.20792079207921,2,0,9,7,0,2,32,1,11,53,3,14,1,27,11,18,14,9,0,19,6,0,9,0,13,2,44,7,15,3,18,0,6,22,7,29,2,0,11,4.11881188118812,3,0,11,2.47872340425532,3,1,5
10987,1,0,1,2,0,3,1,1,1,2,1,0,0,0,4,6,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,1,0,0,4,1,3,0,2,2,1,4,3,4,1,0,0,3,0,0,0,2,1,0,1,0,2,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37.4583333412806,23.8833333333333,8,113.833333333333,13,1.61538461538462,2,1,2,281758.787500008,222588.408333349,17.1333333015442,681841.200000032,4695.9797916668,3709.80680555582,.285555555025737,11364.0200000005,195.665824652783,154.575283564826,.0118981481260724,473.500833333355,37.4583333412806,2.15384615384615,1,0,7,0,0,0,5,0,0,6,0,0,0,3,0,1,0,0,0,1,0,0,1,0,2,0,1,0,5,0,5,1,0,3,0,4,0,0,0,2.92307692307692,3,0,7,2.22222222222222,1,1,5
10990,8,1,2,8,8,3,7,2,2,5,5,9,0,3,4,36,17,3,3,3,8,7,4,3,0,0,0,0,0,0,1,1,2,2,0,3,6,3,2,3,6,6,11,8,8,8,11,8,21,15,5,3,0,0,8,2,2,3,13,5,3,7,3,8,7,8,0,0,6,4,1,2,3,0,0,3,0,0,0,1,0,0,1,12,2,2,0,0,0,40.48095238152,36.4416666666667,3.46666663487752,103.133333269755,60,2.53333333333333,1,1,7,182265.555555551,72421.0499999682,1442.36666663488,549173.899999968,3037.75925925918,1207.01749999947,24.0394444439146,9152.8983333328,126.573302469132,50.2923958333113,1.00164351849644,381.370763888867,40.061542146142,2.35,1.5,0,9,8,0,0,14,13,7,29,0,13,0,27,0,12,7,0,0,19,10,3,13,0,17,0,13,3,5,1,16,0,10,26,10,30,0,0,1,5.11666666666667,3,0,15,2.28846153846154,3,1,5
11001,34,13,32,16,36,39,31,10,11,25,13,25,3,10,35,99,138,23,20,25,25,20,18,8,11,4,1,1,3,3,7,5,7,11,9,6,12,10,17,23,16,55,52,51,27,35,32,33,61,64,23,10,2,4,58,5,9,4,62,37,6,31,8,35,31,48,4,8,15,20,5,4,9,0,0,10,3,1,0,2,2,1,1,54,33,19,10,1,0,46.7428030299418,42.8166666984558,4.13333333333333,113.700000031789,285,21.1333333333333,15,1,52,320657.246042604,241306.499999968,11.9166666984558,912923.75,5344.2874340434,4021.77499999947,.19861111164093,15215.3958333333,222.678643085141,167.573958333311,.00827546298503876,633.974826388889,47.9135507220722,2.33333333333333,2,0,10,101,2,47,188,12,119,172,0,4,3,183,87,139,68,12,0,171,97,45,112,0,179,42,86,119,110,3,161,18,117,181,154,184,97,42,57,10.919298245614,9,0,22,2.52589641434263,3,1,5
11003,13,12,15,12,20,27,18,8,8,12,26,13,1,7,23,101,52,11,13,18,15,22,10,4,0,1,3,4,3,2,3,3,3,6,8,8,7,4,11,12,13,22,26,31,28,24,25,28,40,46,11,6,2,3,41,5,3,1,31,21,0,15,4,9,42,35,3,4,7,16,5,4,7,0,0,7,1,0,0,0,0,0,0,38,21,16,6,2,2,50.5658286783726,46.8666666666667,3.06666666666667,113.083333333333,184,3.83695652173913,2,1,12,333942.301785713,235628.15,45.7833333015442,1012004.9833333,5565.70502976189,3927.13583333333,.763055555025737,16866.7497222217,231.904376240079,163.630659722222,.0317939814594057,702.781238425904,51.0007589560533,2.30434782608696,2,0,10,21,13,16,81,24,4,75,0,1,1,65,23,67,0,0,0,57,10,0,12,0,29,0,68,13,41,0,74,3,46,64,53,67,25,0,6,5.21195652173913,4,0,17,2.46913580246914,3,1,5
11004,0,0,1,2,2,0,2,1,0,0,2,2,0,0,0,7,5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,5,4,0,1,0,0,2,2,5,3,0,0,0,2,0,0,1,4,1,0,1,0,1,1,2,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3,2,2,1,0,0,51.7424242366444,45.2000000317891,8.84999996821086,109.2,12,2.16666666666667,1.5,1,4,432739.677777767,584453.9,129311.233333302,584453.9,7212.32796296279,9740.89833333333,2155.18722222169,9740.89833333333,300.513665123449,405.870763888889,89.7994675925705,405.870763888889,52.9138888835907,3.08333333333333,2.5,1,7,0,0,0,5,0,0,4,0,2,0,5,1,4,0,0,0,1,0,0,0,0,4,0,1,6,6,0,5,1,5,5,5,6,1,0,1,5.66666666666667,3,1,11,1.63636363636364,1,1,3
11021,5,2,6,4,2,2,3,14,5,6,8,4,0,19,19,15,8,6,10,11,6,4,0,1,0,0,0,0,0,0,2,0,0,1,1,3,1,3,2,2,8,9,11,5,11,10,8,7,19,7,6,1,1,0,13,1,2,0,12,7,7,6,1,4,17,12,0,2,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,3,0,0,0,57.1914966018833,52.5833333651225,21.1500000317891,111.500000031789,61,13.016393442623,7,1,26,1053596.75392155,1805652.66666663,8641.78333336512,1805652.66666663,17559.9458986926,30094.2111111106,144.029722222752,30094.2111111106,731.664412445523,1253.92546296294,6.001238425948,1253.92546296294,58.4737964367521,2.19672131147541,2,0,8,0,3,0,47,3,26,43,0,0,0,35,26,30,30,0,0,33,3,0,4,0,6,0,49,30,29,0,45,0,34,34,34,34,0,0,0,9.47540983606557,8,0,16,2.625,3,1,5
11023,3,1,1,1,2,1,5,5,1,1,2,0,2,0,2,13,6,0,0,2,2,2,1,0,1,0,0,0,1,1,2,2,0,0,2,0,2,0,1,2,2,4,2,2,5,2,3,5,8,2,1,0,0,0,6,0,1,2,6,3,0,4,1,2,3,7,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,48.8566666746139,44.5166666666667,4.61666666666667,102.9,23,1.43478260869565,1,1,3,32290.5261904853,28186.9166666349,1420.10000006358,55606.55,538.175436508088,469.781944443915,23.668333334393,926.775833333333,22.4239765211703,19.5742476851631,.986180555599707,38.6156597222222,50.8621212164561,2.39130434782609,2,0,9,0,0,0,6,0,1,9,0,5,0,9,0,5,0,0,0,5,1,0,2,0,2,0,3,4,1,0,7,1,0,2,1,2,0,0,0,2.8695652173913,2,0,9,3,3,1,5
11030,7,6,2,3,1,8,13,2,4,1,7,3,0,0,3,31,23,3,5,4,4,4,5,3,3,3,0,0,1,1,0,0,1,2,1,1,2,4,4,2,4,2,7,4,8,9,16,11,6,6,11,1,2,0,10,0,1,0,15,3,3,3,0,4,13,9,0,0,3,7,0,1,1,0,0,1,1,0,0,1,1,1,0,5,4,2,0,0,0,47.3627450986625,44.3166666348775,9.24999996821086,110.033333301544,57,4.7719298245614,3,1,12,389903.938759702,443958.633333397,92.8166666666667,674027.566666698,6498.39897932836,7399.31055555662,1.54694444444444,11233.7927777783,270.766624138682,308.304606481526,.0644560185185185,468.074699074096,46.9952628974404,1.85964912280702,1,0,8,3,18,0,22,0,3,19,0,0,1,34,0,6,5,0,0,12,0,5,7,0,8,2,34,3,15,0,25,0,2,16,13,17,0,1,0,4.75438596491228,5,0,10,2.50980392156863,3,1,5
11050,6,9,7,7,1,12,11,4,6,4,3,2,0,6,10,30,26,5,4,10,6,4,2,1,1,2,1,0,1,2,2,2,3,4,1,3,8,0,3,4,3,5,13,8,14,14,10,8,22,10,6,4,1,1,22,0,3,2,10,7,3,7,3,7,13,18,3,4,5,4,2,0,0,0,0,4,0,0,0,1,1,0,0,9,7,5,3,0,0,54.212307694753,55.8333333015442,8.21666669845581,110.566666634878,72,5.31944444444444,2,1,14,412723.810069442,531495.666666651,15.15,990724.966666667,6878.73016782403,8858.26111111085,.2525,16512.0827777778,286.613756992668,369.094212962952,.0105208333333333,688.003449074074,55.6205790322114,2.48611111111111,2,0,11,0,14,5,46,0,7,46,0,6,0,37,15,20,11,0,0,27,16,5,7,0,22,5,22,18,18,0,40,7,21,24,22,24,7,0,15,7.04166666666667,5,0,18,2.4,3,1,5
11096,3,5,5,4,6,6,4,7,3,6,6,2,2,5,6,24,20,5,4,5,4,1,5,4,1,0,0,0,2,1,0,0,1,1,5,5,3,1,3,2,4,9,6,12,8,6,9,7,25,9,13,0,2,1,13,2,1,5,17,5,0,4,3,2,10,9,0,2,1,1,1,0,0,1,0,5,0,0,0,0,1,0,0,8,4,3,0,0,0,54.4416666672554,53.1833333174388,8.63333336512248,112.750000031789,57,3.10526315789474,2,1,7,309518.039247326,330180.933333365,188.066666666667,678138.100000032,5158.63398745543,5503.01555555609,3.13444444444444,11302.3016666672,214.943082810643,229.292314814837,.130601851851852,470.929236111133,54.5266569193344,2.57894736842105,2,0,8,0,8,1,31,8,1,36,1,13,0,27,3,14,0,0,0,11,9,0,3,0,5,3,21,5,28,0,22,0,11,14,12,15,0,0,7,5.42105263157895,4,0,14,2.23076923076923,2.5,1,5
11103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0999999682109,14.0999999682109,14.0999999682109,14.0999999682109,1,1,1,1,1, , , , , , , , , , , , ,14.0999999682109,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,1,1,1,1
11109,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,49.1083333492279,49.1083333492279,23.3833333651225,74.8333333333333,2,1,1,1,1, , , , , , , , , , , , ,49.1083333492279,2.5,2.5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2.5,2.5,1,4,2,2,1,3
